1.930000000000000000e+02 3.490000000000000000e+02
2.350000000000000000e+02 3.210000000000000000e+02
2.640000000000000000e+02 2.780000000000000000e+02
2.350000000000000000e+02 2.210000000000000000e+02
1.920000000000000000e+02 1.780000000000000000e+02
2.350000000000000000e+02 2.070000000000000000e+02
2.490000000000000000e+02 1.210000000000000000e+02
2.350000000000000000e+02 6.400000000000000000e+01
2.350000000000000000e+02 2.100000000000000000e+01
2.060000000000000000e+02 2.070000000000000000e+02
2.070000000000000000e+02 1.210000000000000000e+02
2.210000000000000000e+02 5.000000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000000e+02 2.210000000000000000e+02
1.500000000000000000e+02 1.490000000000000000e+02
1.780000000000000000e+02 1.780000000000000000e+02
1.920000000000000000e+02 2.350000000000000000e+02
1.350000000000000000e+02 2.350000000000000000e+02
1.350000000000000000e+02 1.780000000000000000e+02
1.640000000000000000e+02 2.060000000000000000e+02
